Date,Year,Month,Month_Num,Category,Product,SKU,Region,Actual,Forecast,Unit_Price,Error,Abs_Error,APE,Bias_Pct,Revenue_Actual,Revenue_Forecast,FA_Pct,Within_20
2024-05-01,2024,May,5,Home & Kitchen,Vacuum,VAC-N-05,North,1329,2167,302,838,838,63.05492851768246,63.05492851768246,401358,654434,36.94507148231754,0
2024-06-01,2024,Jun,6,Home & Kitchen,Vacuum,VAC-N-06,North,1327,1763,302,436,436,32.85606631499623,32.85606631499623,400754,532426,67.14393368500377,0
2024-07-01,2024,Jul,7,Home & Kitchen,Vacuum,VAC-N-07,North,1003,1414,302,411,411,40.97706879361914,40.97706879361914,302906,427028,59.02293120638086,0
2024-08-01,2024,Aug,8,Home & Kitchen,Vacuum,VAC-N-08,North,878,1020,302,142,142,16.173120728929387,16.173120728929387,265156,308040,83.82687927107062,1
2024-09-01,2024,Sep,9,Home & Kitchen,Vacuum,VAC-N-09,North,978,1347,302,369,369,37.73006134969325,37.73006134969325,295356,406794,62.26993865030674,0
2024-10-01,2024,Oct,10,Home & Kitchen,Vacuum,VAC-N-10,North,1156,1042,302,-114,114,9.86159169550173,-9.86159169550173,349112,314684,90.13840830449827,1
2024-11-01,2024,Nov,11,Home & Kitchen,Vacuum,VAC-N-11,North,730,1051,302,321,321,43.97260273972603,43.97260273972603,220460,317402,56.02739726027397,0
2024-12-01,2024,Dec,12,Home & Kitchen,Vacuum,VAC-N-12,North,739,833,302,94,94,12.719891745602165,12.719891745602165,223178,251566,87.28010825439783,1
2024-01-01,2024,Jan,1,Home & Kitchen,Vacuum,VAC-S-01,South,818,910,452,92,92,11.246943765281173,11.246943765281173,369736,411320,88.75305623471883,1
2024-02-01,2024,Feb,2,Home & Kitchen,Vacuum,VAC-S-02,South,966,1071,452,105,105,10.869565217391305,10.869565217391305,436632,484092,89.13043478260869,1
2024-03-01,2024,Mar,3,Home & Kitchen,Vacuum,VAC-S-03,South,1082,1206,452,124,124,11.460258780036968,11.460258780036968,489064,545112,88.53974121996303,1
2024-04-01,2024,Apr,4,Home & Kitchen,Vacuum,VAC-S-04,South,1371,1719,452,348,348,25.38293216630197,25.38293216630197,619692,776988,74.61706783369803,0
2024-05-01,2024,May,5,Home & Kitchen,Vacuum,VAC-S-05,South,1547,1716,452,169,169,10.92436974789916,10.92436974789916,699244,775632,89.07563025210084,1
2024-06-01,2024,Jun,6,Home & Kitchen,Vacuum,VAC-S-06,South,1111,1093,452,-18,18,1.6201620162016201,-1.6201620162016201,502172,494036,98.37983798379838,1
2024-07-01,2024,Jul,7,Home & Kitchen,Vacuum,VAC-S-07,South,1861,2858,452,997,997,53.57334766254702,53.57334766254702,841172,1291816,46.42665233745298,0
2024-08-01,2024,Aug,8,Home & Kitchen,Vacuum,VAC-S-08,South,968,1121,452,153,153,15.805785123966942,15.805785123966942,437536,506692,84.19421487603306,1
2024-09-01,2024,Sep,9,Home & Kitchen,Vacuum,VAC-S-09,South,1308,1543,452,235,235,17.966360856269112,17.966360856269112,591216,697436,82.03363914373088,1
2024-10-01,2024,Oct,10,Home & Kitchen,Vacuum,VAC-S-10,South,796,898,452,102,102,12.814070351758794,12.814070351758794,359792,405896,87.18592964824121,1
2024-11-01,2024,Nov,11,Home & Kitchen,Vacuum,VAC-S-11,South,686,785,452,99,99,14.431486880466474,14.431486880466474,310072,354820,85.56851311953353,1
2024-12-01,2024,Dec,12,Home & Kitchen,Vacuum,VAC-S-12,South,827,883,452,56,56,6.771463119709795,6.771463119709795,373804,399116,93.2285368802902,1
2024-01-01,2024,Jan,1,Home & Kitchen,Vacuum,VAC-E-01,East,187,282,266,95,95,50.80213903743316,50.80213903743316,49742,75012,49.19786096256684,0
2024-02-01,2024,Feb,2,Home & Kitchen,Vacuum,VAC-E-02,East,177,159,266,-18,18,10.16949152542373,-10.16949152542373,47082,42294,89.83050847457628,1
2024-03-01,2024,Mar,3,Home & Kitchen,Vacuum,VAC-E-03,East,204,229,266,25,25,12.254901960784313,12.254901960784313,54264,60914,87.74509803921569,1
2024-04-01,2024,Apr,4,Home & Kitchen,Vacuum,VAC-E-04,East,201,267,266,66,66,32.83582089552239,32.83582089552239,53466,71022,67.16417910447761,0
2024-05-01,2024,May,5,Home & Kitchen,Vacuum,VAC-E-05,East,332,424,266,92,92,27.710843373493976,27.710843373493976,88312,112784,72.28915662650603,0
2024-06-01,2024,Jun,6,Home & Kitchen,Vacuum,VAC-E-06,East,243,335,266,92,92,37.86008230452675,37.86008230452675,64638,89110,62.139917695473244,0
2024-07-01,2024,Jul,7,Home & Kitchen,Vacuum,VAC-E-07,East,296,368,266,72,72,24.324324324324326,24.324324324324326,78736,97888,75.67567567567568,0
2024-08-01,2024,Aug,8,Home & Kitchen,Vacuum,VAC-E-08,East,198,255,266,57,57,28.78787878787879,28.78787878787879,52668,67830,71.21212121212122,0
2024-09-01,2024,Sep,9,Home & Kitchen,Vacuum,VAC-E-09,East,245,315,266,70,70,28.57142857142857,28.57142857142857,65170,83790,71.42857142857143,0
2024-10-01,2024,Oct,10,Home & Kitchen,Vacuum,VAC-E-10,East,153,199,266,46,46,30.065359477124183,30.065359477124183,40698,52934,69.93464052287581,0
2024-11-01,2024,Nov,11,Home & Kitchen,Vacuum,VAC-E-11,East,134,176,266,42,42,31.343283582089555,31.343283582089555,35644,46816,68.65671641791045,0
2024-12-01,2024,Dec,12,Home & Kitchen,Vacuum,VAC-E-12,East,122,156,266,34,34,27.86885245901639,27.86885245901639,32452,41496,72.1311475409836,0
2024-01-01,2024,Jan,1,Home & Kitchen,Vacuum,VAC-W-01,West,1143,1238,101,95,95,8.31146106736658,8.31146106736658,115443,125038,91.68853893263342,1
2024-02-01,2024,Feb,2,Home & Kitchen,Vacuum,VAC-W-02,West,1764,1876,101,112,112,6.349206349206349,6.349206349206349,178164,189476,93.65079365079364,1
2024-03-01,2024,Mar,3,Home & Kitchen,Vacuum,VAC-W-03,West,2222,2368,101,146,146,6.5706570657065715,6.5706570657065715,224422,239168,93.42934293429343,1
2024-04-01,2024,Apr,4,Home & Kitchen,Vacuum,VAC-W-04,West,2319,3000,101,681,681,29.36610608020699,29.36610608020699,234219,303000,70.63389391979301,0
2024-05-01,2024,May,5,Home & Kitchen,Vacuum,VAC-W-05,West,1899,2295,101,396,396,20.85308056872038,20.85308056872038,191799,231795,79.14691943127963,0
2024-06-01,2024,Jun,6,Home & Kitchen,Vacuum,VAC-W-06,West,1685,1808,101,123,123,7.299703264094956,7.299703264094956,170185,182608,92.70029673590504,1
2024-07-01,2024,Jul,7,Home & Kitchen,Vacuum,VAC-W-07,West,1733,2025,101,292,292,16.849394114252743,16.849394114252743,175033,204525,83.15060588574725,1
2024-08-01,2024,Aug,8,Home & Kitchen,Vacuum,VAC-W-08,West,2007,1871,101,-136,136,6.776283009466866,-6.776283009466866,202707,188971,93.22371699053313,1
2024-09-01,2024,Sep,9,Home & Kitchen,Vacuum,VAC-W-09,West,2263,2357,101,94,94,4.15377817057004,4.15377817057004,228563,238057,95.84622182942995,1
2024-10-01,2024,Oct,10,Home & Kitchen,Vacuum,VAC-W-10,West,1332,1701,101,369,369,27.7027027027027,27.7027027027027,134532,171801,72.2972972972973,0
2024-11-01,2024,Nov,11,Home & Kitchen,Vacuum,VAC-W-11,West,1258,1115,101,-143,143,11.36724960254372,-11.36724960254372,127058,112615,88.63275039745628,1
2024-12-01,2024,Dec,12,Home & Kitchen,Vacuum,VAC-W-12,West,1377,1667,101,290,290,21.060275962236748,21.060275962236748,139077,168367,78.93972403776326,0
2024-01-01,2024,Jan,1,Home & Kitchen,Coffee Maker,COF-N-01,North,864,507,265,-357,357,41.31944444444444,-41.31944444444444,228960,134355,58.68055555555556,0
2024-02-01,2024,Feb,2,Home & Kitchen,Coffee Maker,COF-N-02,North,1222,938,265,-284,284,23.24058919803601,-23.24058919803601,323830,248570,76.759410801964,0
2024-03-01,2024,Mar,3,Home & Kitchen,Coffee Maker,COF-N-03,North,1312,1306,265,-6,6,0.45731707317073167,-0.45731707317073167,347680,346090,99.54268292682927,1
2024-04-01,2024,Apr,4,Home & Kitchen,Coffee Maker,COF-N-04,North,1537,1299,265,-238,238,15.484710474951205,-15.484710474951205,407305,344235,84.5152895250488,1
2024-05-01,2024,May,5,Home & Kitchen,Coffee Maker,COF-N-05,North,1363,1599,265,236,236,17.31474688187821,17.31474688187821,361195,423735,82.68525311812179,1
2024-06-01,2024,Jun,6,Home & Kitchen,Coffee Maker,COF-N-06,North,1258,1196,265,-62,62,4.92845786963434,-4.92845786963434,333370,316940,95.07154213036566,1
2024-07-01,2024,Jul,7,Home & Kitchen,Coffee Maker,COF-N-07,North,1118,734,265,-384,384,34.34704830053667,-34.34704830053667,296270,194510,65.65295169946333,0
2024-08-01,2024,Aug,8,Home & Kitchen,Coffee Maker,COF-N-08,North,1124,972,265,-152,152,13.523131672597867,-13.523131672597867,297860,257580,86.47686832740213,1
2024-09-01,2024,Sep,9,Home & Kitchen,Coffee Maker,COF-N-09,North,805,487,265,-318,318,39.50310559006211,-39.50310559006211,213325,129055,60.49689440993789,0
2024-10-01,2024,Oct,10,Home & Kitchen,Coffee Maker,COF-N-10,North,994,927,265,-67,67,6.740442655935613,-6.740442655935613,263410,245655,93.25955734406439,1
2024-11-01,2024,Nov,11,Home & Kitchen,Coffee Maker,COF-N-11,North,914,712,265,-202,202,22.100656455142232,-22.100656455142232,242210,188680,77.89934354485777,0
2024-12-01,2024,Dec,12,Home & Kitchen,Coffee Maker,COF-N-12,North,560,520,265,-40,40,7.142857142857142,-7.142857142857142,148400,137800,92.85714285714286,1
2024-01-01,2024,Jan,1,Home & Kitchen,Coffee Maker,COF-S-01,South,143,87,322,-56,56,39.16083916083916,-39.16083916083916,46046,28014,60.83916083916083,0
2024-02-01,2024,Feb,2,Home & Kitchen,Coffee Maker,COF-S-02,South,207,181,322,-26,26,12.560386473429952,-12.560386473429952,66654,58282,87.43961352657004,1
2024-03-01,2024,Mar,3,Home & Kitchen,Coffee Maker,COF-S-03,South,225,208,322,-17,17,7.555555555555555,-7.555555555555555,72450,66976,92.44444444444444,1
2024-04-01,2024,Apr,4,Home & Kitchen,Coffee Maker,COF-S-04,South,244,192,322,-52,52,21.311475409836063,-21.311475409836063,78568,61824,78.68852459016394,0
2024-05-01,2024,May,5,Home & Kitchen,Coffee Maker,COF-S-05,South,330,155,322,-175,175,53.03030303030303,-53.03030303030303,106260,49910,46.96969696969697,0
2024-06-01,2024,Jun,6,Home & Kitchen,Coffee Maker,COF-S-06,South,374,224,322,-150,150,40.106951871657756,-40.106951871657756,120428,72128,59.893048128342244,0
2024-07-01,2024,Jul,7,Home & Kitchen,Coffee Maker,COF-S-07,South,230,177,322,-53,53,23.043478260869566,-23.043478260869566,74060,56994,76.95652173913044,0
2024-08-01,2024,Aug,8,Home & Kitchen,Coffee Maker,COF-S-08,South,192,137,322,-55,55,28.645833333333332,-28.645833333333332,61824,44114,71.35416666666667,0
2024-09-01,2024,Sep,9,Home & Kitchen,Coffee Maker,COF-S-09,South,271,236,322,-35,35,12.915129151291513,-12.915129151291513,87262,75992,87.08487084870849,1
2024-10-01,2024,Oct,10,Home & Kitchen,Coffee Maker,COF-S-10,South,217,158,322,-59,59,27.188940092165897,-27.188940092165897,69874,50876,72.81105990783409,0
2024-11-01,2024,Nov,11,Home & Kitchen,Coffee Maker,COF-S-11,South,178,130,322,-48,48,26.96629213483146,-26.96629213483146,57316,41860,73.03370786516854,0
2024-12-01,2024,Dec,12,Home & Kitchen,Coffee Maker,COF-S-12,South,201,167,322,-34,34,16.91542288557214,-16.91542288557214,64722,53774,83.08457711442786,1
2024-01-01,2024,Jan,1,Home & Kitchen,Coffee Maker,COF-E-01,East,443,418,78,-25,25,5.643340857787811,-5.643340857787811,34554,32604,94.35665914221218,1
2024-02-01,2024,Feb,2,Home & Kitchen,Coffee Maker,COF-E-02,East,409,262,78,-147,147,35.94132029339853,-35.94132029339853,31902,20436,64.05867970660147,0
2024-03-01,2024,Mar,3,Home & Kitchen,Coffee Maker,COF-E-03,East,728,696,78,-32,32,4.395604395604396,-4.395604395604396,56784,54288,95.6043956043956,1
2024-04-01,2024,Apr,4,Home & Kitchen,Coffee Maker,COF-E-04,East,684,507,78,-177,177,25.877192982456144,-25.877192982456144,53352,39546,74.12280701754386,0
2024-05-01,2024,May,5,Home & Kitchen,Coffee Maker,COF-E-05,East,691,513,78,-178,178,25.759768451519538,-25.759768451519538,53898,40014,74.24023154848047,0
2024-06-01,2024,Jun,6,Home & Kitchen,Coffee Maker,COF-E-06,East,883,558,78,-325,325,36.80634201585504,-36.80634201585504,68874,43524,63.193657984144956,0
2024-07-01,2024,Jul,7,Home & Kitchen,Coffee Maker,COF-E-07,East,807,629,78,-178,178,22.057001239157373,-22.057001239157373,62946,49062,77.94299876084263,0
2024-08-01,2024,Aug,8,Home & Kitchen,Coffee Maker,COF-E-08,East,519,461,78,-58,58,11.175337186897881,-11.175337186897881,40482,35958,88.82466281310212,1
2024-09-01,2024,Sep,9,Home & Kitchen,Coffee Maker,COF-E-09,East,424,362,78,-62,62,14.622641509433961,-14.622641509433961,33072,28236,85.37735849056604,1
2024-10-01,2024,Oct,10,Home & Kitchen,Coffee Maker,COF-E-10,East,609,487,78,-122,122,20.032840722495894,-20.032840722495894,47502,37986,79.96715927750411,0
2024-11-01,2024,Nov,11,Home & Kitchen,Coffee Maker,COF-E-11,East,571,570,78,-1,1,0.17513134851138354,-0.17513134851138354,44538,44460,99.82486865148861,1
2024-12-01,2024,Dec,12,Home & Kitchen,Coffee Maker,COF-E-12,East,428,450,78,22,22,5.14018691588785,5.14018691588785,33384,35100,94.85981308411215,1
2024-01-01,2024,Jan,1,Home & Kitchen,Coffee Maker,COF-W-01,West,199,163,327,-36,36,18.090452261306535,-18.090452261306535,65073,53301,81.90954773869346,1
2024-02-01,2024,Feb,2,Home & Kitchen,Coffee Maker,COF-W-02,West,207,188,327,-19,19,9.178743961352657,-9.178743961352657,67689,61476,90.82125603864735,1
2024-03-01,2024,Mar,3,Home & Kitchen,Coffee Maker,COF-W-03,West,239,173,327,-66,66,27.615062761506277,-27.615062761506277,78153,56571,72.38493723849373,0
2024-04-01,2024,Apr,4,Home & Kitchen,Coffee Maker,COF-W-04,West,301,217,327,-84,84,27.906976744186046,-27.906976744186046,98427,70959,72.09302325581395,0
2024-05-01,2024,May,5,Home & Kitchen,Coffee Maker,COF-W-05,West,289,195,327,-94,94,32.52595155709342,-32.52595155709342,94503,63765,67.47404844290658,0
2024-06-01,2024,Jun,6,Home & Kitchen,Coffee Maker,COF-W-06,West,302,222,327,-80,80,26.490066225165563,-26.490066225165563,98754,72594,73.50993377483444,0
2024-07-01,2024,Jul,7,Home & Kitchen,Coffee Maker,COF-W-07,West,193,102,327,-91,91,47.15025906735752,-47.15025906735752,63111,33354,52.84974093264248,0
2024-08-01,2024,Aug,8,Home & Kitchen,Coffee Maker,COF-W-08,West,215,238,327,23,23,10.69767441860465,10.69767441860465,70305,77826,89.30232558139535,1
2024-09-01,2024,Sep,9,Home & Kitchen,Coffee Maker,COF-W-09,West,162,96,327,-66,66,40.74074074074074,-40.74074074074074,52974,31392,59.25925925925925,0
2024-10-01,2024,Oct,10,Home & Kitchen,Coffee Maker,COF-W-10,West,137,111,327,-26,26,18.97810218978102,-18.97810218978102,44799,36297,81.02189781021897,1
2024-11-01,2024,Nov,11,Home & Kitchen,Coffee Maker,COF-W-11,West,148,121,327,-27,27,18.243243243243242,-18.243243243243242,48396,39567,81.75675675675676,1
2024-12-01,2024,Dec,12,Home & Kitchen,Coffee Maker,COF-W-12,West,108,90,327,-18,18,16.666666666666664,-16.666666666666664,35316,29430,83.33333333333334,1
2024-01-01,2024,Jan,1,Home & Kitchen,Toaster,TOA-N-01,North,895,1120,411,225,225,25.139664804469277,25.139664804469277,367845,460320,74.86033519553072,0
2024-02-01,2024,Feb,2,Home & Kitchen,Toaster,TOA-N-02,North,932,1159,411,227,227,24.356223175965667,24.356223175965667,383052,476349,75.64377682403433,0
2024-03-01,2024,Mar,3,Home & Kitchen,Toaster,TOA-N-03,North,1237,1487,411,250,250,20.21018593371059,20.21018593371059,508407,611157,79.78981406628941,0
2024-04-01,2024,Apr,4,Home & Kitchen,Toaster,TOA-N-04,North,1398,1457,411,59,59,4.220314735336195,4.220314735336195,574578,598827,95.77968526466381,1
2024-05-01,2024,May,5,Home & Kitchen,Toaster,TOA-N-05,North,1450,1836,411,386,386,26.620689655172413,26.620689655172413,595950,754596,73.37931034482759,0
2024-06-01,2024,Jun,6,Home & Kitchen,Toaster,TOA-N-06,North,1835,1402,411,-433,433,23.596730245231605,-23.596730245231605,754185,576222,76.40326975476839,0
2024-07-01,2024,Jul,7,Home & Kitchen,Toaster,TOA-N-07,North,1538,1898,411,360,360,23.407022106631988,23.407022106631988,632118,780078,76.59297789336802,0
2024-08-01,2024,Aug,8,Home & Kitchen,Toaster,TOA-N-08,North,1389,1632,411,243,243,17.49460043196544,17.49460043196544,570879,670752,82.50539956803455,1
2024-09-01,2024,Sep,9,Home & Kitchen,Toaster,TOA-N-09,North,1141,1160,411,19,19,1.6652059596844873,1.6652059596844873,468951,476760,98.33479404031551,1
2024-10-01,2024,Oct,10,Home & Kitchen,Toaster,TOA-N-10,North,991,1188,411,197,197,19.87891019172553,19.87891019172553,407301,488268,80.12108980827448,1
2024-11-01,2024,Nov,11,Home & Kitchen,Toaster,TOA-N-11,North,1143,1310,411,167,167,14.610673665791776,14.610673665791776,469773,538410,85.38932633420822,1
2024-12-01,2024,Dec,12,Home & Kitchen,Toaster,TOA-N-12,North,620,635,411,15,15,2.4193548387096775,2.4193548387096775,254820,260985,97.58064516129032,1
2024-01-01,2024,Jan,1,Home & Kitchen,Toaster,TOA-S-01,South,870,759,38,-111,111,12.758620689655173,-12.758620689655173,33060,28842,87.24137931034483,1
2024-02-01,2024,Feb,2,Home & Kitchen,Toaster,TOA-S-02,South,926,534,38,-392,392,42.33261339092873,-42.33261339092873,35188,20292,57.66738660907127,0
2024-03-01,2024,Mar,3,Home & Kitchen,Toaster,TOA-S-03,South,1240,865,38,-375,375,30.241935483870968,-30.241935483870968,47120,32870,69.75806451612902,0
2024-04-01,2024,Apr,4,Home & Kitchen,Toaster,TOA-S-04,South,1331,913,38,-418,418,31.40495867768595,-31.40495867768595,50578,34694,68.59504132231405,0
2024-05-01,2024,May,5,Home & Kitchen,Toaster,TOA-S-05,South,1076,973,38,-103,103,9.572490706319703,-9.572490706319703,40888,36974,90.4275092936803,1
2024-06-01,2024,Jun,6,Home & Kitchen,Toaster,TOA-S-06,South,1148,952,38,-196,196,17.073170731707318,-17.073170731707318,43624,36176,82.92682926829268,1
2024-07-01,2024,Jul,7,Home & Kitchen,Toaster,TOA-S-07,South,1120,739,38,-381,381,34.017857142857146,-34.017857142857146,42560,28082,65.98214285714286,0
2024-08-01,2024,Aug,8,Home & Kitchen,Toaster,TOA-S-08,South,1290,991,38,-299,299,23.17829457364341,-23.17829457364341,49020,37658,76.82170542635659,0
2024-09-01,2024,Sep,9,Home & Kitchen,Toaster,TOA-S-09,South,841,778,38,-63,63,7.491082045184304,-7.491082045184304,31958,29564,92.5089179548157,1
2024-10-01,2024,Oct,10,Home & Kitchen,Toaster,TOA-S-10,South,1056,872,38,-184,184,17.424242424242426,-17.424242424242426,40128,33136,82.57575757575756,1
2024-11-01,2024,Nov,11,Home & Kitchen,Toaster,TOA-S-11,South,949,1230,38,281,281,29.610115911485774,29.610115911485774,36062,46740,70.38988408851424,0
2024-12-01,2024,Dec,12,Home & Kitchen,Toaster,TOA-S-12,South,567,482,38,-85,85,14.991181657848324,-14.991181657848324,21546,18316,85.00881834215168,1
2024-01-01,2024,Jan,1,Home & Kitchen,Toaster,TOA-E-01,East,473,532,269,59,59,12.473572938689218,12.473572938689218,127237,143108,87.52642706131078,1
2024-02-01,2024,Feb,2,Home & Kitchen,Toaster,TOA-E-02,East,690,809,269,119,119,17.246376811594203,17.246376811594203,185610,217621,82.7536231884058,1
2024-03-01,2024,Mar,3,Home & Kitchen,Toaster,TOA-E-03,East,768,771,269,3,3,0.390625,0.390625,206592,207399,99.609375,1
2024-04-01,2024,Apr,4,Home & Kitchen,Toaster,TOA-E-04,East,730,744,269,14,14,1.9178082191780823,1.9178082191780823,196370,200136,98.08219178082192,1
2024-05-01,2024,May,5,Home & Kitchen,Toaster,TOA-E-05,East,780,783,269,3,3,0.38461538461538464,0.38461538461538464,209820,210627,99.61538461538461,1
2024-06-01,2024,Jun,6,Home & Kitchen,Toaster,TOA-E-06,East,728,930,269,202,202,27.747252747252748,27.747252747252748,195832,250170,72.25274725274726,0
2024-07-01,2024,Jul,7,Home & Kitchen,Toaster,TOA-E-07,East,1231,1616,269,385,385,31.275385865150284,31.275385865150284,331139,434704,68.72461413484972,0
2024-08-01,2024,Aug,8,Home & Kitchen,Toaster,TOA-E-08,East,980,994,269,14,14,1.4285714285714286,1.4285714285714286,263620,267386,98.57142857142858,1
2024-09-01,2024,Sep,9,Home & Kitchen,Toaster,TOA-E-09,East,604,614,269,10,10,1.6556291390728477,1.6556291390728477,162476,165166,98.34437086092716,1
2024-10-01,2024,Oct,10,Home & Kitchen,Toaster,TOA-E-10,East,541,646,269,105,105,19.408502772643253,19.408502772643253,145529,173774,80.59149722735674,1
2024-11-01,2024,Nov,11,Home & Kitchen,Toaster,TOA-E-11,East,577,768,269,191,191,33.10225303292894,33.10225303292894,155213,206592,66.89774696707106,0
2024-12-01,2024,Dec,12,Home & Kitchen,Toaster,TOA-E-12,East,403,551,269,148,148,36.72456575682382,36.72456575682382,108407,148219,63.27543424317618,0
2024-01-01,2024,Jan,1,Home & Kitchen,Toaster,TOA-W-01,West,1170,1171,449,1,1,0.08547008547008547,0.08547008547008547,525330,525779,99.91452991452991,1
2024-02-01,2024,Feb,2,Home & Kitchen,Toaster,TOA-W-02,West,1611,1743,449,132,132,8.193668528864059,8.193668528864059,723339,782607,91.80633147113593,1
2024-03-01,2024,Mar,3,Home & Kitchen,Toaster,TOA-W-03,West,1384,910,449,-474,474,34.2485549132948,-34.2485549132948,621416,408590,65.7514450867052,0
2024-04-01,2024,Apr,4,Home & Kitchen,Toaster,TOA-W-04,West,1810,1323,449,-487,487,26.906077348066297,-26.906077348066297,812690,594027,73.09392265193371,0
2024-05-01,2024,May,5,Home & Kitchen,Toaster,TOA-W-05,West,2628,2086,449,-542,542,20.624048706240487,-20.624048706240487,1179972,936614,79.37595129375951,0
2024-06-01,2024,Jun,6,Home & Kitchen,Toaster,TOA-W-06,West,1990,1828,449,-162,162,8.140703517587939,-8.140703517587939,893510,820772,91.85929648241206,1
2024-07-01,2024,Jul,7,Home & Kitchen,Toaster,TOA-W-07,West,2572,1023,449,-1549,1549,60.22550544323484,-60.22550544323484,1154828,459327,39.77449455676516,0
2024-08-01,2024,Aug,8,Home & Kitchen,Toaster,TOA-W-08,West,2233,1762,449,-471,471,21.09270040304523,-21.09270040304523,1002617,791138,78.90729959695477,0
2024-09-01,2024,Sep,9,Home & Kitchen,Toaster,TOA-W-09,West,2198,2458,449,260,260,11.828935395814376,11.828935395814376,986902,1103642,88.17106460418562,1
2024-10-01,2024,Oct,10,Home & Kitchen,Toaster,TOA-W-10,West,1625,1219,449,-406,406,24.984615384615385,-24.984615384615385,729625,547331,75.01538461538462,0
2024-11-01,2024,Nov,11,Home & Kitchen,Toaster,TOA-W-11,West,1171,1119,449,-52,52,4.44064901793339,-4.44064901793339,525779,502431,95.5593509820666,1
2024-12-01,2024,Dec,12,Home & Kitchen,Toaster,TOA-W-12,West,1410,1361,449,-49,49,3.4751773049645394,-3.4751773049645394,633090,611089,96.52482269503547,1
2024-01-01,2024,Jan,1,Clothing,T-Shirt,T-S-N-01,North,498,534,68,36,36,7.228915662650602,7.228915662650602,33864,36312,92.7710843373494,1
2024-02-01,2024,Feb,2,Clothing,T-Shirt,T-S-N-02,North,524,537,68,13,13,2.480916030534351,2.480916030534351,35632,36516,97.51908396946564,1
2024-03-01,2024,Mar,3,Clothing,T-Shirt,T-S-N-03,North,611,707,68,96,96,15.711947626841244,15.711947626841244,41548,48076,84.28805237315875,1
2024-04-01,2024,Apr,4,Clothing,T-Shirt,T-S-N-04,North,504,527,68,23,23,4.563492063492063,4.563492063492063,34272,35836,95.43650793650794,1
2024-05-01,2024,May,5,Clothing,T-Shirt,T-S-N-05,North,854,789,68,-65,65,7.611241217798595,-7.611241217798595,58072,53652,92.3887587822014,1
2024-06-01,2024,Jun,6,Clothing,T-Shirt,T-S-N-06,North,646,627,68,-19,19,2.941176470588235,-2.941176470588235,43928,42636,97.05882352941177,1
2024-07-01,2024,Jul,7,Clothing,T-Shirt,T-S-N-07,North,797,801,68,4,4,0.5018820577164366,0.5018820577164366,54196,54468,99.49811794228356,1
2024-08-01,2024,Aug,8,Clothing,T-Shirt,T-S-N-08,North,761,678,68,-83,83,10.90670170827858,-10.90670170827858,51748,46104,89.09329829172142,1
2024-09-01,2024,Sep,9,Clothing,T-Shirt,T-S-N-09,North,554,542,68,-12,12,2.166064981949458,-2.166064981949458,37672,36856,97.83393501805054,1
2024-10-01,2024,Oct,10,Clothing,T-Shirt,T-S-N-10,North,506,484,68,-22,22,4.3478260869565215,-4.3478260869565215,34408,32912,95.65217391304348,1
2024-11-01,2024,Nov,11,Clothing,T-Shirt,T-S-N-11,North,349,365,68,16,16,4.584527220630372,4.584527220630372,23732,24820,95.41547277936962,1
2024-12-01,2024,Dec,12,Clothing,T-Shirt,T-S-N-12,North,451,574,68,123,123,27.27272727272727,27.27272727272727,30668,39032,72.72727272727273,0
2024-01-01,2024,Jan,1,Clothing,T-Shirt,T-S-S-01,South,1326,1234,476,-92,92,6.93815987933635,-6.93815987933635,631176,587384,93.06184012066365,1
2024-02-01,2024,Feb,2,Clothing,T-Shirt,T-S-S-02,South,1191,1020,476,-171,171,14.357682619647354,-14.357682619647354,566916,485520,85.64231738035264,1
2024-03-01,2024,Mar,3,Clothing,T-Shirt,T-S-S-03,South,1672,1465,476,-207,207,12.380382775119617,-12.380382775119617,795872,697340,87.61961722488039,1
2024-04-01,2024,Apr,4,Clothing,T-Shirt,T-S-S-04,South,1319,1201,476,-118,118,8.946171341925702,-8.946171341925702,627844,571676,91.0538286580743,1
2024-05-01,2024,May,5,Clothing,T-Shirt,T-S-S-05,South,1718,1366,476,-352,352,20.48894062863795,-20.48894062863795,817768,650216,79.51105937136205,0
2024-06-01,2024,Jun,6,Clothing,T-Shirt,T-S-S-06,South,2112,1850,476,-262,262,12.405303030303031,-12.405303030303031,1005312,880600,87.59469696969697,1
2024-07-01,2024,Jul,7,Clothing,T-Shirt,T-S-S-07,South,1770,1377,476,-393,393,22.203389830508474,-22.203389830508474,842520,655452,77.79661016949153,0
2024-08-01,2024,Aug,8,Clothing,T-Shirt,T-S-S-08,South,2178,1893,476,-285,285,13.085399449035812,-13.085399449035812,1036728,901068,86.91460055096418,1
2024-09-01,2024,Sep,9,Clothing,T-Shirt,T-S-S-09,South,1989,1800,476,-189,189,9.502262443438914,-9.502262443438914,946764,856800,90.49773755656109,1
2024-10-01,2024,Oct,10,Clothing,T-Shirt,T-S-S-10,South,941,725,476,-216,216,22.954303931987248,-22.954303931987248,447916,345100,77.04569606801275,0
2024-11-01,2024,Nov,11,Clothing,T-Shirt,T-S-S-11,South,817,678,476,-139,139,17.01346389228886,-17.01346389228886,388892,322728,82.98653610771115,1
2024-12-01,2024,Dec,12,Clothing,T-Shirt,T-S-S-12,South,1260,686,476,-574,574,45.55555555555556,-45.55555555555556,599760,326536,54.44444444444445,0
